RowDate,RowTime,TotalLoad
19/08/2023,05:30,7299.61
19/08/2023,05:45,7280.96
19/08/2023,06:00,7349.84
19/08/2023,06:15,7320.19
19/08/2023,06:30,7258.53
19/08/2023,06:45,7278.59
19/08/2023,07:00,7263.04
19/08/2023,07:15,7356.77
19/08/2023,07:30,7325.41
19/08/2023,07:45,7451.61
19/08/2023,08:00,7460.56
19/08/2023,08:15,7571.49
19/08/2023,08:30,7763.40
19/08/2023,08:45,7964.06
19/08/2023,09:00,8036.50
19/08/2023,09:15,8264.44
19/08/2023,09:30,8302.29
19/08/2023,09:45,8477.52
19/08/2023,10:00,8412.59
19/08/2023,10:15,8433.11
19/08/2023,10:30,8539.92
19/08/2023,10:45,8499.11
19/08/2023,11:00,8532.52
19/08/2023,11:15,8597.22
19/08/2023,11:30,8630.86
19/08/2023,11:45,8624.93
19/08/2023,12:00,8653.23
19/08/2023,12:15,8564.66
19/08/2023,12:30,8527.15
19/08/2023,12:45,8480.30
19/08/2023,13:00,8453.26
19/08/2023,13:15,8428.64
19/08/2023,13:30,8440.07
19/08/2023,13:45,8436.48
19/08/2023,14:00,8446.38
19/08/2023,14:15,8492.24
19/08/2023,14:30,8303.82
19/08/2023,14:45,8232.38
19/08/2023,15:00,8213.14
19/08/2023,15:15,8204.54
19/08/2023,15:30,8264.08
19/08/2023,15:45,8292.75
19/08/2023,16:00,8142.51
19/08/2023,16:15,8099.70
19/08/2023,16:30,8252.04
19/08/2023,16:45,8173.51
19/08/2023,17:00,8218.20
19/08/2023,17:15,8234.06
19/08/2023,17:30,8137.79
19/08/2023,17:45,8303.85
19/08/2023,18:00,8430.42
19/08/2023,18:15,8497.87
19/08/2023,18:30,8483.54
19/08/2023,18:45,8392.40
19/08/2023,19:00,8550.48
19/08/2023,19:15,8432.61
19/08/2023,19:30,8442.65
19/08/2023,19:45,8380.37
19/08/2023,20:00,8314.41
19/08/2023,20:15,8317.81
19/08/2023,20:30,8197.72
19/08/2023,20:45,8262.09
19/08/2023,21:00,8293.81
19/08/2023,21:15,8235.16
19/08/2023,21:30,8276.31
19/08/2023,21:45,8184.95
19/08/2023,22:00,8126.41
19/08/2023,22:15,8171.33
19/08/2023,22:30,8007.00
19/08/2023,22:45,7968.63
19/08/2023,23:00,7879.98
19/08/2023,23:15,7717.93
19/08/2023,23:30,7592.48
19/08/2023,23:45,7423.38
19/08/2023,02:00*,
19/08/2023,02:15*,
19/08/2023,02:30*,
19/08/2023,02:45*,
20/08/2023,00:00,7354.54
20/08/2023,00:15,7227.86
20/08/2023,00:30,7138.61
20/08/2023,00:45,7115.93
20/08/2023,01:00,7092.18
20/08/2023,01:15,7050.21
20/08/2023,01:30,7097.93
20/08/2023,01:45,7012.43
20/08/2023,02:00,6918.73
20/08/2023,02:15,6915.66
20/08/2023,02:30,6855.65
20/08/2023,02:45,6795.10
20/08/2023,03:00,6686.17
20/08/2023,03:15,6662.10
20/08/2023,03:30,6667.25
20/08/2023,03:45,6616.29
20/08/2023,04:00,6596.78
20/08/2023,04:15,6588.52
20/08/2023,04:30,6498.15
20/08/2023,04:45,6690.87
20/08/2023,05:00,6632.47
20/08/2023,05:15,6747.86
20/08/2023,05:30,6656.04
20/08/2023,05:45,6717.41
20/08/2023,06:00,6783.21
20/08/2023,06:15,6754.06
20/08/2023,06:30,6734.80
20/08/2023,06:45,6813.18
20/08/2023,07:00,6880.49
20/08/2023,07:15,6973.64
20/08/2023,07:30,7053.54
20/08/2023,07:45,7210.44
20/08/2023,08:00,7238.65
20/08/2023,08:15,7290.23
20/08/2023,08:30,7316.05
20/08/2023,08:45,7406.29
20/08/2023,09:00,7451.86
20/08/2023,09:15,7680.35
20/08/2023,09:30,7665.07
20/08/2023,09:45,7652.96
20/08/2023,10:00,7801.75
20/08/2023,10:15,7904.74
20/08/2023,10:30,7889.63
20/08/2023,10:45,7961.98
20/08/2023,11:00,7953.26
20/08/2023,11:15,7937.66
20/08/2023,11:30,7971.20
20/08/2023,11:45,8050.71
20/08/2023,12:00,8202.72
20/08/2023,12:15,8372.84
20/08/2023,12:30,8327.20
20/08/2023,12:45,8272.58
20/08/2023,13:00,8201.08
20/08/2023,13:15,8188.99
20/08/2023,13:30,8107.98
20/08/2023,13:45,8052.28
20/08/2023,14:00,7924.09
20/08/2023,14:15,7773.73
20/08/2023,14:30,7737.71
20/08/2023,14:45,7723.88
20/08/2023,15:00,7794.90
20/08/2023,15:15,7606.94
20/08/2023,15:30,7537.73
20/08/2023,15:45,7379.87
20/08/2023,16:00,7394.88
20/08/2023,16:15,7447.56
20/08/2023,16:30,7570.35
20/08/2023,16:45,7602.62
20/08/2023,17:00,7670.38
20/08/2023,17:15,7697.55
20/08/2023,17:30,7835.14
20/08/2023,17:45,7940.09
20/08/2023,18:00,8054.70
20/08/2023,18:15,8124.64
20/08/2023,18:30,8204.50
20/08/2023,18:45,8250.36
20/08/2023,19:00,8199.26
20/08/2023,19:15,8248.36
20/08/2023,19:30,8222.36
20/08/2023,19:45,8235.76
20/08/2023,20:00,8113.63
20/08/2023,20:15,8127.98
20/08/2023,20:30,8203.17
20/08/2023,20:45,8231.51
20/08/2023,21:00,8278.87
20/08/2023,21:15,8333.54
20/08/2023,21:30,8317.40
20/08/2023,21:45,8263.74
20/08/2023,22:00,8265.44
20/08/2023,22:15,8274.90
20/08/2023,22:30,8204.46
20/08/2023,22:45,8075.84
20/08/2023,23:00,7852.96
20/08/2023,23:15,7783.11
20/08/2023,23:30,7793.29
20/08/2023,23:45,7618.09
20/08/2023,02:00*,
20/08/2023,02:15*,
20/08/2023,02:30*,
20/08/2023,02:45*,
21/08/2023,00:00,7576.02
21/08/2023,00:15,7456.88
21/08/2023,00:30,7323.39
21/08/2023,00:45,7190.09
21/08/2023,01:00,7060.06
21/08/2023,01:15,7070.06
21/08/2023,01:30,7061.72
21/08/2023,01:45,6967.51
21/08/2023,02:00,6888.43
21/08/2023,02:15,6871.91
21/08/2023,02:30,6890.15
21/08/2023,02:45,6871.40
21/08/2023,03:00,6833.97
21/08/2023,03:15,6837.78
21/08/2023,03:30,6813.99
21/08/2023,03:45,6856.37
21/08/2023,04:00,6855.61
21/08/2023,04:15,6806.95
21/08/2023,04:30,6957.01
21/08/2023,04:45,6984.01
21/08/2023,05:00,7162.21
21/08/2023,05:15,7182.96
21/08/2023,05:30,7355.42
21/08/2023,05:45,7535.86
21/08/2023,06:00,7797.86
21/08/2023,06:15,7950.13
21/08/2023,06:30,7930.48
21/08/2023,06:45,8173.03
21/08/2023,07:00,8461.60
21/08/2023,07:15,8600.68
21/08/2023,07:30,8704.54
21/08/2023,07:45,8796.81
21/08/2023,08:00,8949.13
21/08/2023,08:15,9120.79
21/08/2023,08:30,9291.09
21/08/2023,08:45,9290.62
21/08/2023,09:00,9404.24
21/08/2023,09:15,9297.32
21/08/2023,09:30,9461.50
21/08/2023,09:45,9484.02
21/08/2023,10:00,9560.84
21/08/2023,10:15,9538.02
21/08/2023,10:30,9621.73
21/08/2023,10:45,9667.71
21/08/2023,11:00,9691.73
21/08/2023,11:15,9693.55
21/08/2023,11:30,9827.87
21/08/2023,11:45,9887.64
21/08/2023,12:00,9875.26
21/08/2023,12:15,9667.58
21/08/2023,12:30,9645.96
21/08/2023,12:45,9717.31
21/08/2023,13:00,9856.77
21/08/2023,13:15,9683.13
21/08/2023,13:30,9626.63
21/08/2023,13:45,9570.95
21/08/2023,14:00,9505.42
21/08/2023,14:15,9596.23
21/08/2023,14:30,9622.99
21/08/2023,14:45,9635.08
21/08/2023,15:00,9495.57
21/08/2023,15:15,9531.01
21/08/2023,15:30,9585.76
21/08/2023,15:45,9399.21
21/08/2023,16:00,9317.69
21/08/2023,16:15,9302.82
21/08/2023,16:30,9312.83
21/08/2023,16:45,9330.32
21/08/2023,17:00,9420.50
21/08/2023,17:15,9437.57
21/08/2023,17:30,9561.42
21/08/2023,17:45,9520.22
21/08/2023,18:00,9676.66
21/08/2023,18:15,9720.09
21/08/2023,18:30,9706.17
21/08/2023,18:45,9658.53
21/08/2023,19:00,9488.16
21/08/2023,19:15,9492.83
21/08/2023,19:30,9519.78
21/08/2023,19:45,9228.27
21/08/2023,20:00,9097.34
21/08/2023,20:15,9111.89
21/08/2023,20:30,9014.43
21/08/2023,20:45,8996.11
21/08/2023,21:00,9023.45
21/08/2023,21:15,9097.52
21/08/2023,21:30,9034.28
21/08/2023,21:45,8891.70
21/08/2023,22:00,8694.99
21/08/2023,22:15,8691.43
21/08/2023,22:30,8674.23
21/08/2023,22:45,8666.66
21/08/2023,23:00,8566.48
21/08/2023,23:15,8448.39
21/08/2023,23:30,8315.63
21/08/2023,23:45,8172.97
21/08/2023,02:00*,
21/08/2023,02:15*,
21/08/2023,02:30*,
21/08/2023,02:45*,
22/08/2023,00:00,8034.54
22/08/2023,00:15,7773.30
22/08/2023,00:30,7744.05
22/08/2023,00:45,7630.11
22/08/2023,01:00,7574.01
22/08/2023,01:15,7613.70
22/08/2023,01:30,7532.06
22/08/2023,01:45,7406.20
22/08/2023,02:00,7395.44
22/08/2023,02:15,7330.41
22/08/2023,02:30,7343.54
22/08/2023,02:45,7345.50
22/08/2023,03:00,7292.07
22/08/2023,03:15,7315.34
22/08/2023,03:30,7263.17
22/08/2023,03:45,7264.02
22/08/2023,04:00,7304.56
22/08/2023,04:15,7273.27
22/08/2023,04:30,7259.36
22/08/2023,04:45,7282.12
22/08/2023,05:00,7466.35
22/08/2023,05:15,7626.67
22/08/2023,05:30,7736.86
22/08/2023,05:45,7794.78
22/08/2023,06:00,8018.86
22/08/2023,06:15,8218.39
22/08/2023,06:30,8227.78
22/08/2023,06:45,8471.85
22/08/2023,07:00,8611.05
22/08/2023,07:15,8935.13
22/08/2023,07:30,9004.62
22/08/2023,07:45,9176.08
22/08/2023,08:00,9227.43
22/08/2023,08:15,9474.41
22/08/2023,08:30,9559.61
22/08/2023,08:45,9672.18
22/08/2023,09:00,9573.29
22/08/2023,09:15,9631.74
22/08/2023,09:30,9739.73
22/08/2023,09:45,9636.18
22/08/2023,10:00,9582.32
22/08/2023,10:15,9727.85
22/08/2023,10:30,9706.38
22/08/2023,10:45,9714.41
22/08/2023,11:00,9707.09
22/08/2023,11:15,9672.70
22/08/2023,11:30,9694.34
22/08/2023,11:45,9869.96
22/08/2023,12:00,9621.62
22/08/2023,12:15,9570.42
22/08/2023,12:30,9585.44
22/08/2023,12:45,9572.88
22/08/2023,13:00,9620.90
22/08/2023,13:15,9574.40
22/08/2023,13:30,9511.46
22/08/2023,13:45,9331.79
22/08/2023,14:00,9400.02
22/08/2023,14:15,9396.41
22/08/2023,14:30,9476.08
22/08/2023,14:45,9298.81
22/08/2023,15:00,9469.56
22/08/2023,15:15,9540.05
22/08/2023,15:30,9503.13
22/08/2023,15:45,9373.07
22/08/2023,16:00,9430.71
22/08/2023,16:15,9451.75
22/08/2023,16:30,9386.71
22/08/2023,16:45,9378.96
22/08/2023,17:00,9365.90
22/08/2023,17:15,9471.46
22/08/2023,17:30,9514.05
22/08/2023,17:45,9632.04
22/08/2023,18:00,9512.67
22/08/2023,18:15,9471.34
22/08/2023,18:30,9501.06
22/08/2023,18:45,9525.31
22/08/2023,19:00,9608.98
22/08/2023,19:15,9508.34
22/08/2023,19:30,9451.82
22/08/2023,19:45,9414.21
22/08/2023,20:00,9265.05
22/08/2023,20:15,9233.30
22/08/2023,20:30,9154.22
22/08/2023,20:45,9124.98
22/08/2023,21:00,9293.87
22/08/2023,21:15,9176.58
22/08/2023,21:30,9137.21
22/08/2023,21:45,9038.64
22/08/2023,22:00,9031.29
22/08/2023,22:15,8921.44
22/08/2023,22:30,8856.66
22/08/2023,22:45,8807.17
22/08/2023,23:00,8717.61
22/08/2023,23:15,8511.84
22/08/2023,23:30,8307.34
22/08/2023,23:45,8162.24
22/08/2023,02:00*,
22/08/2023,02:15*,
22/08/2023,02:30*,
22/08/2023,02:45*,
23/08/2023,00:00,8035.55
23/08/2023,00:15,7809.91
23/08/2023,00:30,7670.95
23/08/2023,00:45,7625.40
23/08/2023,01:00,7592.06
23/08/2023,01:15,7465.06
23/08/2023,01:30,7372.53
23/08/2023,01:45,7352.57
23/08/2023,02:00,7289.04
23/08/2023,02:15,7253.60
23/08/2023,02:30,7220.32
23/08/2023,02:45,7212.33
23/08/2023,03:00,7128.28
23/08/2023,03:15,7167.29
23/08/2023,03:30,7164.74
23/08/2023,03:45,7118.93
23/08/2023,04:00,7198.99
23/08/2023,04:15,7197.25
23/08/2023,04:30,7224.38
23/08/2023,04:45,7279.80
23/08/2023,05:00,7406.38
23/08/2023,05:15,7495.16
23/08/2023,05:30,7624.92
23/08/2023,05:45,7715.50
23/08/2023,06:00,7896.21
23/08/2023,06:15,8069.36
23/08/2023,06:30,8188.72
23/08/2023,06:45,8279.42
23/08/2023,07:00,8512.11
23/08/2023,07:15,8694.47
23/08/2023,07:30,8863.80
23/08/2023,07:45,8936.81
23/08/2023,08:00,9137.05
23/08/2023,08:15,9319.51
23/08/2023,08:30,9441.07
23/08/2023,08:45,9529.52
23/08/2023,09:00,9561.57
23/08/2023,09:15,9587.62
23/08/2023,09:30,9748.24
23/08/2023,09:45,9830.37
23/08/2023,10:00,9822.64
23/08/2023,10:15,9818.60
23/08/2023,10:30,9859.60
23/08/2023,10:45,9817.35
23/08/2023,11:00,9865.31
23/08/2023,11:15,9845.26
23/08/2023,11:30,9913.22
23/08/2023,11:45,10082.38
23/08/2023,12:00,9970.39
23/08/2023,12:15,9873.08
23/08/2023,12:30,9855.32
23/08/2023,12:45,9920.04
23/08/2023,13:00,9947.08
23/08/2023,13:15,9943.73
23/08/2023,13:30,9859.87
23/08/2023,13:45,9712.93
23/08/2023,14:00,9835.90
23/08/2023,14:15,9742.04
23/08/2023,14:30,9750.21
23/08/2023,14:45,9674.19
23/08/2023,15:00,9686.58
23/08/2023,15:15,9649.15
23/08/2023,15:30,9610.62
23/08/2023,15:45,9469.00
23/08/2023,16:00,9472.67
23/08/2023,16:15,9414.62
23/08/2023,16:30,9367.90
23/08/2023,16:45,9466.38
23/08/2023,17:00,9357.68
23/08/2023,17:15,9378.09
23/08/2023,17:30,9431.99
23/08/2023,17:45,9537.06
23/08/2023,18:00,9375.63
23/08/2023,18:15,9298.49
23/08/2023,18:30,9355.49
23/08/2023,18:45,9391.35
23/08/2023,19:00,9377.89
23/08/2023,19:15,9380.76
23/08/2023,19:30,9320.56
23/08/2023,19:45,9161.13
23/08/2023,20:00,9080.83
23/08/2023,20:15,8987.69
23/08/2023,20:30,9026.29
23/08/2023,20:45,9105.93
23/08/2023,21:00,9156.22
23/08/2023,21:15,9143.69
23/08/2023,21:30,9020.83
23/08/2023,21:45,8918.01
23/08/2023,22:00,8882.08
23/08/2023,22:15,8696.59
23/08/2023,22:30,8713.42
23/08/2023,22:45,8605.71
23/08/2023,23:00,8608.91
23/08/2023,23:15,8509.48
23/08/2023,23:30,8391.64
23/08/2023,23:45,8182.65
23/08/2023,02:00*,
23/08/2023,02:15*,
23/08/2023,02:30*,
23/08/2023,02:45*,
24/08/2023,00:00,7981.97
24/08/2023,00:15,7898.12
24/08/2023,00:30,7748.79
24/08/2023,00:45,7603.03
24/08/2023,01:00,7572.27
24/08/2023,01:15,7549.22
24/08/2023,01:30,7441.67
24/08/2023,01:45,7349.20
24/08/2023,02:00,7363.57
24/08/2023,02:15,7428.41
24/08/2023,02:30,7484.46
24/08/2023,02:45,7405.40
24/08/2023,03:00,7393.21
24/08/2023,03:15,7293.09
24/08/2023,03:30,7294.70
24/08/2023,03:45,7280.96
24/08/2023,04:00,7250.10
24/08/2023,04:15,7295.94
24/08/2023,04:30,7378.72
24/08/2023,04:45,7345.44
24/08/2023,05:00,7555.98
24/08/2023,05:15,7691.37
24/08/2023,05:30,7778.27
24/08/2023,05:45,7975.07
24/08/2023,06:00,8241.28
24/08/2023,06:15,8335.21
24/08/2023,06:30,8489.89
24/08/2023,06:45,8635.49
24/08/2023,07:00,8734.67
24/08/2023,07:15,8812.70
24/08/2023,07:30,8786.37
24/08/2023,07:45,9000.50
24/08/2023,08:00,9198.07
24/08/2023,08:15,9362.07
24/08/2023,08:30,9448.35
24/08/2023,08:45,9608.38
24/08/2023,09:00,9708.20
24/08/2023,09:15,9849.22
24/08/2023,09:30,9857.14
24/08/2023,09:45,10022.33
24/08/2023,10:00,10095.73
24/08/2023,10:15,10188.48
24/08/2023,10:30,10203.25
24/08/2023,10:45,10280.77
24/08/2023,11:00,10386.61
24/08/2023,11:15,10486.48
24/08/2023,11:30,10590.84
24/08/2023,11:45,10532.41
24/08/2023,12:00,10399.69
24/08/2023,12:15,10256.08
24/08/2023,12:30,10167.36
24/08/2023,12:45,10127.15
24/08/2023,13:00,10287.43
24/08/2023,13:15,10160.52
24/08/2023,13:30,9907.05
24/08/2023,13:45,9874.23
24/08/2023,14:00,9910.47
24/08/2023,14:15,10207.80
24/08/2023,14:30,10273.48
24/08/2023,14:45,10246.06
24/08/2023,15:00,10304.43
24/08/2023,15:15,10444.98
24/08/2023,15:30,10214.93
24/08/2023,15:45,10190.87
24/08/2023,16:00,10121.86
24/08/2023,16:15,10039.19
24/08/2023,16:30,9992.15
24/08/2023,16:45,10062.41
24/08/2023,17:00,10084.11
24/08/2023,17:15,9968.83
24/08/2023,17:30,9852.36
24/08/2023,17:45,9899.69
24/08/2023,18:00,9746.56
24/08/2023,18:15,9769.59
24/08/2023,18:30,9713.27
24/08/2023,18:45,9773.84
24/08/2023,19:00,9720.37
24/08/2023,19:15,9481.02
24/08/2023,19:30,9524.72
24/08/2023,19:45,9531.74
24/08/2023,20:00,9448.19
24/08/2023,20:15,9301.30
24/08/2023,20:30,9235.64
24/08/2023,20:45,9462.07
24/08/2023,21:00,9226.79
24/08/2023,21:15,9309.15
24/08/2023,21:30,9380.95
24/08/2023,21:45,9167.00
24/08/2023,22:00,9037.19
24/08/2023,22:15,8884.91
24/08/2023,22:30,8854.90
24/08/2023,22:45,8745.90
24/08/2023,23:00,8630.90
24/08/2023,23:15,8531.65
24/08/2023,23:30,8516.00
24/08/2023,23:45,8427.35
24/08/2023,02:00*,
24/08/2023,02:15*,
24/08/2023,02:30*,
24/08/2023,02:45*,
25/08/2023,00:00,8260.06
25/08/2023,00:15,8255.67
25/08/2023,00:30,8062.04
25/08/2023,00:45,8038.85
25/08/2023,01:00,7905.56
25/08/2023,01:15,7777.40
25/08/2023,01:30,7768.86
25/08/2023,01:45,7728.71
25/08/2023,02:00,7597.42
25/08/2023,02:15,7581.52
25/08/2023,02:30,7578.26
25/08/2023,02:45,7613.68
25/08/2023,03:00,7470.93
25/08/2023,03:15,7508.38
25/08/2023,03:30,7494.97
25/08/2023,03:45,7556.50
25/08/2023,04:00,7528.29
25/08/2023,04:15,7511.67
25/08/2023,04:30,7575.86
25/08/2023,04:45,7586.71
25/08/2023,05:00,7670.37
25/08/2023,05:15,7847.53
25/08/2023,05:30,7836.02
25/08/2023,05:45,7948.99
25/08/2023,06:00,8315.32
25/08/2023,06:15,8448.67
25/08/2023,06:30,8487.74
25/08/2023,06:45,8527.52
25/08/2023,07:00,8710.89
25/08/2023,07:15,8944.22
25/08/2023,07:30,9183.43
25/08/2023,07:45,9494.83
25/08/2023,08:00,9749.60
25/08/2023,08:15,9734.55
25/08/2023,08:30,9839.21
25/08/2023,08:45,9783.76
25/08/2023,09:00,9840.02
25/08/2023,09:15,9911.47
25/08/2023,09:30,10082.60
25/08/2023,09:45,10195.58
25/08/2023,10:00,10244.93
25/08/2023,10:15,10264.18
25/08/2023,10:30,10360.94
25/08/2023,10:45,10378.81
25/08/2023,11:00,10401.12
25/08/2023,11:15,10462.31
25/08/2023,11:30,10472.84
25/08/2023,11:45,10434.78
25/08/2023,12:00,10389.05
25/08/2023,12:15,10137.87
25/08/2023,12:30,10155.70
25/08/2023,12:45,10097.51
25/08/2023,13:00,10176.37
25/08/2023,13:15,10151.09
25/08/2023,13:30,10097.09
25/08/2023,13:45,9896.95
25/08/2023,14:00,9759.67
25/08/2023,14:15,9754.59
25/08/2023,14:30,9764.46
25/08/2023,14:45,9733.41
25/08/2023,15:00,9526.87
25/08/2023,15:15,9530.63
25/08/2023,15:30,9330.75
25/08/2023,15:45,9302.93
25/08/2023,16:00,9304.37
25/08/2023,16:15,9238.90
25/08/2023,16:30,9345.77
25/08/2023,16:45,9157.96
25/08/2023,17:00,9205.27
25/08/2023,17:15,9241.27
25/08/2023,17:30,9130.65
25/08/2023,17:45,9124.75
25/08/2023,18:00,9146.60
25/08/2023,18:15,9236.06
25/08/2023,18:30,9272.65
25/08/2023,18:45,9080.36
25/08/2023,19:00,8989.16
25/08/2023,19:15,8925.38
25/08/2023,19:30,9016.70
25/08/2023,19:45,8966.09
25/08/2023,20:00,8846.06
25/08/2023,20:15,8814.20
25/08/2023,20:30,8724.12
25/08/2023,20:45,8876.99
25/08/2023,21:00,8886.39
25/08/2023,21:15,8875.84
25/08/2023,21:30,8702.49
25/08/2023,21:45,8650.57
25/08/2023,22:00,8628.46
25/08/2023,22:15,8706.40
25/08/2023,22:30,8590.36
25/08/2023,22:45,8537.00
25/08/2023,23:00,8394.98
25/08/2023,23:15,8344.29
25/08/2023,23:30,8203.71
25/08/2023,23:45,8125.48
25/08/2023,02:00*,
25/08/2023,02:15*,
25/08/2023,02:30*,
25/08/2023,02:45*,
26/08/2023,00:00,7853.88
26/08/2023,00:15,7724.06
26/08/2023,00:30,7595.99
26/08/2023,00:45,7479.48
26/08/2023,01:00,7403.12
26/08/2023,01:15,7337.25
26/08/2023,01:30,7208.34
26/08/2023,01:45,7114.51
26/08/2023,02:00,6983.01
26/08/2023,02:15,6980.19
26/08/2023,02:30,6916.94
26/08/2023,02:45,6969.56
26/08/2023,03:00,6865.23
26/08/2023,03:15,6895.00
26/08/2023,03:30,6839.88
26/08/2023,03:45,6857.66
26/08/2023,04:00,6887.17
26/08/2023,04:15,6987.17
26/08/2023,04:30,6936.06
26/08/2023,04:45,6984.95
26/08/2023,05:00,6767.77
26/08/2023,05:15,6898.22
26/08/2023,05:30,6958.76
26/08/2023,05:45,7005.11
26/08/2023,06:00,7077.96
26/08/2023,06:15,7059.63
26/08/2023,06:30,6897.01
26/08/2023,06:45,7131.12
26/08/2023,07:00,7257.44
26/08/2023,07:15,7320.97
26/08/2023,07:30,7468.30
26/08/2023,07:45,7516.30
26/08/2023,08:00,7596.51
26/08/2023,08:15,7489.76
26/08/2023,08:30,7550.06
26/08/2023,08:45,7621.97
26/08/2023,09:00,7781.57
26/08/2023,09:15,7853.70
26/08/2023,09:30,7908.18
26/08/2023,09:45,7919.51
26/08/2023,10:00,8136.20
26/08/2023,10:15,8197.37
26/08/2023,10:30,8295.90
26/08/2023,10:45,8209.78
26/08/2023,11:00,8413.23
26/08/2023,11:15,8491.54
26/08/2023,11:30,8507.64
26/08/2023,11:45,8496.74
26/08/2023,12:00,8611.52
26/08/2023,12:15,8550.05
26/08/2023,12:30,8406.57
26/08/2023,12:45,8289.21
26/08/2023,13:00,8171.31
26/08/2023,13:15,7945.16
26/08/2023,13:30,7801.15
26/08/2023,13:45,7674.45
26/08/2023,14:00,7723.16
26/08/2023,14:15,7690.90
26/08/2023,14:30,7681.67
26/08/2023,14:45,7745.35
26/08/2023,15:00,7595.30
26/08/2023,15:15,7690.65
26/08/2023,15:30,7762.85
26/08/2023,15:45,7750.27
26/08/2023,16:00,7844.93
26/08/2023,16:15,7681.81
26/08/2023,16:30,7674.33
26/08/2023,16:45,7764.77
26/08/2023,17:00,7733.05
26/08/2023,17:15,7928.77
26/08/2023,17:30,8039.63
26/08/2023,17:45,8103.66
26/08/2023,18:00,8079.74
26/08/2023,18:15,7999.17
26/08/2023,18:30,8117.89
26/08/2023,18:45,8149.24
26/08/2023,19:00,8108.65
26/08/2023,19:15,8165.68
26/08/2023,19:30,8231.71
26/08/2023,19:45,8178.03
26/08/2023,20:00,8239.42
26/08/2023,20:15,8268.01
26/08/2023,20:30,8273.72
26/08/2023,20:45,8174.16
26/08/2023,21:00,8272.07
26/08/2023,21:15,8136.19
26/08/2023,21:30,7984.71
26/08/2023,21:45,7986.75
26/08/2023,22:00,7889.20
26/08/2023,22:15,7896.89
26/08/2023,22:30,7748.69
26/08/2023,22:45,7764.15
26/08/2023,23:00,7830.52
26/08/2023,23:15,7745.86
26/08/2023,23:30,7568.67
26/08/2023,23:45,7554.49
26/08/2023,02:00*,
26/08/2023,02:15*,
26/08/2023,02:30*,
26/08/2023,02:45*,
27/08/2023,00:00,7303.46
27/08/2023,00:15,7205.83
27/08/2023,00:30,7195.66
27/08/2023,00:45,7092.51
27/08/2023,01:00,7126.26
27/08/2023,01:15,6937.33
27/08/2023,01:30,6864.38
27/08/2023,01:45,6860.48
27/08/2023,02:00,6824.52
27/08/2023,02:15,6849.91
27/08/2023,02:30,6801.72
27/08/2023,02:45,6758.59
27/08/2023,03:00,6730.18
27/08/2023,03:15,6696.05
27/08/2023,03:30,6572.90
27/08/2023,03:45,6596.31
27/08/2023,04:00,6554.87
27/08/2023,04:15,6551.73
27/08/2023,04:30,6536.91
27/08/2023,04:45,6587.50
27/08/2023,05:00,6625.53
27/08/2023,05:15,6548.73
27/08/2023,05:30,6747.90
27/08/2023,05:45,6709.85
27/08/2023,06:00,6771.69
27/08/2023,06:15,6778.46
27/08/2023,06:30,6867.70
27/08/2023,06:45,6833.08
27/08/2023,07:00,6862.15
27/08/2023,07:15,6948.76
27/08/2023,07:30,7002.24
27/08/2023,07:45,7091.48
27/08/2023,08:00,7070.12
27/08/2023,08:15,7173.52
27/08/2023,08:30,7262.30
27/08/2023,08:45,7452.67
27/08/2023,09:00,7355.67
27/08/2023,09:15,7562.08
27/08/2023,09:30,7645.56
27/08/2023,09:45,7699.33
27/08/2023,10:00,7684.01
27/08/2023,10:15,7684.67
27/08/2023,10:30,7568.48
27/08/2023,10:45,7489.99
27/08/2023,11:00,7496.27
27/08/2023,11:15,7522.89
27/08/2023,11:30,7654.91
27/08/2023,11:45,7665.83
27/08/2023,12:00,7729.16
27/08/2023,12:15,7644.80
27/08/2023,12:30,7439.52
27/08/2023,12:45,7418.64
27/08/2023,13:00,7420.55
27/08/2023,13:15,7521.22
27/08/2023,13:30,7460.48
27/08/2023,13:45,7382.21
27/08/2023,14:00,7243.01
27/08/2023,14:15,7314.35
27/08/2023,14:30,7435.87
27/08/2023,14:45,7502.39
27/08/2023,15:00,7648.89
27/08/2023,15:15,7622.27
27/08/2023,15:30,7568.86
27/08/2023,15:45,7505.64
27/08/2023,16:00,7420.75
27/08/2023,16:15,7415.85
27/08/2023,16:30,7603.05
27/08/2023,16:45,7481.37
27/08/2023,17:00,7503.71
27/08/2023,17:15,7543.85
27/08/2023,17:30,7617.19
27/08/2023,17:45,7777.38
27/08/2023,18:00,7882.57
27/08/2023,18:15,7859.99
27/08/2023,18:30,7991.32
27/08/2023,18:45,8167.41
27/08/2023,19:00,8298.56
27/08/2023,19:15,8071.96
27/08/2023,19:30,8103.44
27/08/2023,19:45,8132.88
27/08/2023,20:00,8142.70
27/08/2023,20:15,7996.50
27/08/2023,20:30,7979.07
27/08/2023,20:45,8220.89
27/08/2023,21:00,8150.15
27/08/2023,21:15,8204.74
27/08/2023,21:30,8206.35
27/08/2023,21:45,8055.10
27/08/2023,22:00,7978.05
27/08/2023,22:15,7858.66
27/08/2023,22:30,7795.04
27/08/2023,22:45,7770.87
27/08/2023,23:00,7715.40
27/08/2023,23:15,7592.33
27/08/2023,23:30,7433.56
27/08/2023,23:45,7466.93
27/08/2023,02:00*,
27/08/2023,02:15*,
27/08/2023,02:30*,
27/08/2023,02:45*,
28/08/2023,00:00,7357.49
28/08/2023,00:15,7341.62
