RowDate,RowTime,TotalLoadForecast
19/05/2023,23:15,8097.00
19/05/2023,23:30,7985.00
19/05/2023,23:45,7834.79
19/05/2023,02:00*,
19/05/2023,02:15*,
19/05/2023,02:30*,
19/05/2023,02:45*,
20/05/2023,00:00,7170.47
20/05/2023,00:15,7048.40
20/05/2023,00:30,6979.14
20/05/2023,00:45,6980.26
20/05/2023,01:00,7176.16
20/05/2023,01:15,7091.79
20/05/2023,01:30,7021.04
20/05/2023,01:45,6985.85
20/05/2023,02:00,6963.78
20/05/2023,02:15,6897.68
20/05/2023,02:30,6827.42
20/05/2023,02:45,6798.75
20/05/2023,03:00,6683.75
20/05/2023,03:15,6647.37
20/05/2023,03:30,6646.28
20/05/2023,03:45,6572.51
20/05/2023,04:00,6599.88
20/05/2023,04:15,6611.77
20/05/2023,04:30,6594.85
20/05/2023,04:45,6627.54
20/05/2023,05:00,6572.68
20/05/2023,05:15,6599.50
20/05/2023,05:30,6571.73
20/05/2023,05:45,6558.61
20/05/2023,06:00,6858.37
20/05/2023,06:15,6861.58
20/05/2023,06:30,7006.40
20/05/2023,06:45,7041.51
20/05/2023,07:00,7174.88
20/05/2023,07:15,7270.24
20/05/2023,07:30,7407.55
20/05/2023,07:45,7518.11
20/05/2023,08:00,7645.73
20/05/2023,08:15,7711.41
20/05/2023,08:30,7859.60
20/05/2023,08:45,7926.47
20/05/2023,09:00,7938.61
20/05/2023,09:15,8018.95
20/05/2023,09:30,8185.84
20/05/2023,09:45,8234.16
20/05/2023,10:00,8148.74
20/05/2023,10:15,8215.91
20/05/2023,10:30,8296.17
20/05/2023,10:45,8314.89
20/05/2023,11:00,8410.05
20/05/2023,11:15,8442.25
20/05/2023,11:30,8516.91
20/05/2023,11:45,8527.61
20/05/2023,12:00,8649.11
20/05/2023,12:15,8638.76
20/05/2023,12:30,8618.46
20/05/2023,12:45,8563.62
20/05/2023,13:00,8424.69
20/05/2023,13:15,8474.54
20/05/2023,13:30,8412.67
20/05/2023,13:45,8332.91
20/05/2023,14:00,8351.12
20/05/2023,14:15,8264.38
20/05/2023,14:30,8134.28
20/05/2023,14:45,8133.41
20/05/2023,15:00,8267.37
20/05/2023,15:15,8191.27
20/05/2023,15:30,8133.60
20/05/2023,15:45,8107.07
20/05/2023,16:00,8018.59
20/05/2023,16:15,8046.47
20/05/2023,16:30,8076.40
20/05/2023,16:45,8074.42
20/05/2023,17:00,7853.65
20/05/2023,17:15,7877.01
20/05/2023,17:30,7937.53
20/05/2023,17:45,7984.78
20/05/2023,18:00,8354.14
20/05/2023,18:15,8288.75
20/05/2023,18:30,8312.72
20/05/2023,18:45,8356.61
20/05/2023,19:00,8307.18
20/05/2023,19:15,8189.60
20/05/2023,19:30,8068.63
20/05/2023,19:45,8092.37
20/05/2023,20:00,8291.35
20/05/2023,20:15,8177.43
20/05/2023,20:30,8171.33
20/05/2023,20:45,8155.35
20/05/2023,21:00,8074.22
20/05/2023,21:15,8020.63
20/05/2023,21:30,8114.78
20/05/2023,21:45,8030.69
20/05/2023,22:00,8111.69
20/05/2023,22:15,8119.52
20/05/2023,22:30,8119.76
20/05/2023,22:45,8044.09
20/05/2023,23:00,8019.11
20/05/2023,23:15,7909.94
20/05/2023,23:30,7830.32
20/05/2023,23:45,7769.84
20/05/2023,02:00*,
20/05/2023,02:15*,
20/05/2023,02:30*,
20/05/2023,02:45*,
21/05/2023,00:00,7533.87
21/05/2023,00:15,7423.20
21/05/2023,00:30,7295.34
21/05/2023,00:45,7208.35
21/05/2023,01:00,6930.65
21/05/2023,01:15,6859.97
21/05/2023,01:30,6765.85
21/05/2023,01:45,6693.47
21/05/2023,02:00,6845.28
21/05/2023,02:15,6795.77
21/05/2023,02:30,6778.23
21/05/2023,02:45,6767.82
21/05/2023,03:00,6654.12
21/05/2023,03:15,6612.31
21/05/2023,03:30,6608.73
21/05/2023,03:45,6623.79
21/05/2023,04:00,6635.10
21/05/2023,04:15,6617.73
21/05/2023,04:30,6670.08
21/05/2023,04:45,6619.02
21/05/2023,05:00,6380.25
21/05/2023,05:15,6443.31
21/05/2023,05:30,6484.96
21/05/2023,05:45,6435.45
21/05/2023,06:00,6620.15
21/05/2023,06:15,6518.11
21/05/2023,06:30,6627.28
21/05/2023,06:45,6722.42
21/05/2023,07:00,6758.08
21/05/2023,07:15,6815.99
21/05/2023,07:30,6912.14
21/05/2023,07:45,6992.28
21/05/2023,08:00,7096.99
21/05/2023,08:15,7152.75
21/05/2023,08:30,7254.50
21/05/2023,08:45,7340.38
21/05/2023,09:00,7535.72
21/05/2023,09:15,7675.03
21/05/2023,09:30,7765.76
21/05/2023,09:45,7805.26
21/05/2023,10:00,7889.30
21/05/2023,10:15,7913.96
21/05/2023,10:30,7974.55
21/05/2023,10:45,8045.91
21/05/2023,11:00,8080.18
21/05/2023,11:15,8145.41
21/05/2023,11:30,8243.84
21/05/2023,11:45,8279.23
21/05/2023,12:00,8134.92
21/05/2023,12:15,8084.46
21/05/2023,12:30,8088.58
21/05/2023,12:45,8098.83
21/05/2023,13:00,7898.70
21/05/2023,13:15,7839.49
21/05/2023,13:30,7778.61
21/05/2023,13:45,7723.71
21/05/2023,14:00,7678.42
21/05/2023,14:15,7555.58
21/05/2023,14:30,7553.42
21/05/2023,14:45,7454.23
21/05/2023,15:00,7433.79
21/05/2023,15:15,7364.70
21/05/2023,15:30,7324.11
21/05/2023,15:45,7260.90
21/05/2023,16:00,7784.03
21/05/2023,16:15,7845.22
21/05/2023,16:30,7812.23
21/05/2023,16:45,7843.00
21/05/2023,17:00,8055.36
21/05/2023,17:15,8082.89
21/05/2023,17:30,8098.20
21/05/2023,17:45,8183.75
21/05/2023,18:00,7912.12
21/05/2023,18:15,7963.37
21/05/2023,18:30,8080.83
21/05/2023,18:45,8109.32
21/05/2023,19:00,8217.95
21/05/2023,19:15,8178.11
21/05/2023,19:30,8136.83
21/05/2023,19:45,8119.28
21/05/2023,20:00,8034.12
21/05/2023,20:15,7998.73
21/05/2023,20:30,7950.85
21/05/2023,20:45,7971.34
21/05/2023,21:00,7857.42
21/05/2023,21:15,7840.43
21/05/2023,21:30,7816.07
21/05/2023,21:45,7793.96
21/05/2023,22:00,7757.32
21/05/2023,22:15,7797.30
21/05/2023,22:30,7779.25
21/05/2023,22:45,7719.36
21/05/2023,23:00,7892.80
21/05/2023,23:15,7788.20
21/05/2023,23:30,7668.21
21/05/2023,23:45,7575.32
21/05/2023,02:00*,
21/05/2023,02:15*,
21/05/2023,02:30*,
21/05/2023,02:45*,
22/05/2023,00:00,7316.45
22/05/2023,00:15,7196.80
22/05/2023,00:30,7104.49
22/05/2023,00:45,7024.92
22/05/2023,01:00,6973.32
22/05/2023,01:15,6920.37
22/05/2023,01:30,6900.55
22/05/2023,01:45,6861.51
22/05/2023,02:00,6725.13
22/05/2023,02:15,6735.48
22/05/2023,02:30,6721.89
22/05/2023,02:45,6755.26
22/05/2023,03:00,6765.23
22/05/2023,03:15,6728.26
22/05/2023,03:30,6706.86
22/05/2023,03:45,6741.94
22/05/2023,04:00,6742.82
22/05/2023,04:15,6830.59
22/05/2023,04:30,6798.87
22/05/2023,04:45,6827.98
22/05/2023,05:00,6916.82
22/05/2023,05:15,6924.80
22/05/2023,05:30,7108.92
22/05/2023,05:45,7253.05
22/05/2023,06:00,7504.03
22/05/2023,06:15,7724.79
22/05/2023,06:30,7910.60
22/05/2023,06:45,8112.31
22/05/2023,07:00,8412.88
22/05/2023,07:15,8640.48
22/05/2023,07:30,8786.88
22/05/2023,07:45,9018.57
22/05/2023,08:00,9108.54
22/05/2023,08:15,9170.95
22/05/2023,08:30,9262.59
22/05/2023,08:45,9457.32
22/05/2023,09:00,9741.47
22/05/2023,09:15,9750.57
22/05/2023,09:30,9770.93
22/05/2023,09:45,9769.94
22/05/2023,10:00,9632.58
22/05/2023,10:15,9608.69
22/05/2023,10:30,9586.97
22/05/2023,10:45,9572.62
22/05/2023,11:00,9738.30
22/05/2023,11:15,9576.71
22/05/2023,11:30,9645.35
22/05/2023,11:45,9645.20
22/05/2023,12:00,9666.92
22/05/2023,12:15,9506.80
22/05/2023,12:30,9534.03
22/05/2023,12:45,9501.40
22/05/2023,13:00,9621.42
22/05/2023,13:15,9618.98
22/05/2023,13:30,9574.68
22/05/2023,13:45,9563.05
22/05/2023,14:00,9477.84
22/05/2023,14:15,9466.77
22/05/2023,14:30,9420.76
22/05/2023,14:45,9448.58
22/05/2023,15:00,9172.31
22/05/2023,15:15,9172.94
22/05/2023,15:30,9196.84
22/05/2023,15:45,9131.95
22/05/2023,16:00,9303.81
22/05/2023,16:15,9183.90
22/05/2023,16:30,9158.19
22/05/2023,16:45,9185.14
22/05/2023,17:00,9278.05
22/05/2023,17:15,9335.93
22/05/2023,17:30,9448.31
22/05/2023,17:45,9465.32
22/05/2023,18:00,9514.36
22/05/2023,18:15,9506.94
22/05/2023,18:30,9469.15
22/05/2023,18:45,9419.46
22/05/2023,19:00,9429.22
22/05/2023,19:15,9371.47
22/05/2023,19:30,9297.49
22/05/2023,19:45,9196.57
22/05/2023,20:00,9311.03
22/05/2023,20:15,9259.53
22/05/2023,20:30,9101.68
22/05/2023,20:45,9005.58
22/05/2023,21:00,8845.52
22/05/2023,21:15,8770.15
22/05/2023,21:30,8856.49
22/05/2023,21:45,8895.89
22/05/2023,22:00,9080.98
22/05/2023,22:15,9058.87
22/05/2023,22:30,8953.47
22/05/2023,22:45,8821.50
22/05/2023,23:00,8846.30
22/05/2023,23:15,8699.12
22/05/2023,23:30,8612.76
22/05/2023,23:45,8512.23
22/05/2023,02:00*,
22/05/2023,02:15*,
22/05/2023,02:30*,
22/05/2023,02:45*,
23/05/2023,00:00,8118.49
23/05/2023,00:15,7958.90
23/05/2023,00:30,7834.41
23/05/2023,00:45,7844.95
23/05/2023,01:00,7472.50
23/05/2023,01:15,7404.18
23/05/2023,01:30,7324.86
23/05/2023,01:45,7294.22
23/05/2023,02:00,7307.84
23/05/2023,02:15,7261.22
23/05/2023,02:30,7216.45
23/05/2023,02:45,7229.90
23/05/2023,03:00,7212.05
23/05/2023,03:15,7192.57
23/05/2023,03:30,7132.46
23/05/2023,03:45,7146.78
23/05/2023,04:00,7074.94
23/05/2023,04:15,7098.13
23/05/2023,04:30,7147.32
23/05/2023,04:45,7184.03
23/05/2023,05:00,7497.74
23/05/2023,05:15,7606.04
23/05/2023,05:30,7694.98
23/05/2023,05:45,7788.59
23/05/2023,06:00,8090.61
23/05/2023,06:15,8250.14
23/05/2023,06:30,8438.77
23/05/2023,06:45,8578.04
23/05/2023,07:00,9164.46
23/05/2023,07:15,9336.90
23/05/2023,07:30,9497.14
23/05/2023,07:45,9593.09
23/05/2023,08:00,9554.98
23/05/2023,08:15,9638.74
23/05/2023,08:30,9768.17
23/05/2023,08:45,9866.17
23/05/2023,09:00,9707.34
23/05/2023,09:15,9743.88
23/05/2023,09:30,9794.50
23/05/2023,09:45,9805.01
23/05/2023,10:00,9757.65
23/05/2023,10:15,9709.94
23/05/2023,10:30,9744.88
23/05/2023,10:45,9781.87
23/05/2023,11:00,9815.37
23/05/2023,11:15,9831.72
23/05/2023,11:30,9907.56
23/05/2023,11:45,9879.21
23/05/2023,12:00,9988.03
23/05/2023,12:15,9860.83
23/05/2023,12:30,9791.76
23/05/2023,12:45,9768.63
23/05/2023,13:00,9846.95
23/05/2023,13:15,9827.81
23/05/2023,13:30,9791.20
23/05/2023,13:45,9765.03
23/05/2023,14:00,9452.74
23/05/2023,14:15,9424.49
23/05/2023,14:30,9357.09
23/05/2023,14:45,9292.98
23/05/2023,15:00,9172.40
23/05/2023,15:15,9114.10
23/05/2023,15:30,9079.80
23/05/2023,15:45,9046.18
23/05/2023,16:00,9130.59
23/05/2023,16:15,9150.25
23/05/2023,16:30,9161.46
23/05/2023,16:45,9165.11
23/05/2023,17:00,8991.77
23/05/2023,17:15,9009.34
23/05/2023,17:30,9000.90
23/05/2023,17:45,9034.13
23/05/2023,18:00,9310.53
23/05/2023,18:15,9283.03
23/05/2023,18:30,9293.84
23/05/2023,18:45,9252.17
23/05/2023,19:00,9029.60
23/05/2023,19:15,8940.26
23/05/2023,19:30,8890.57
23/05/2023,19:45,8847.34
23/05/2023,20:00,9002.51
23/05/2023,20:15,8938.17
23/05/2023,20:30,8864.12
23/05/2023,20:45,8837.16
23/05/2023,21:00,8742.98
23/05/2023,21:15,8767.25
23/05/2023,21:30,8791.72
23/05/2023,21:45,8754.62
23/05/2023,22:00,8811.15
23/05/2023,22:15,8794.54
23/05/2023,22:30,8760.19
23/05/2023,22:45,8710.60
23/05/2023,23:00,8453.47
23/05/2023,23:15,8347.27
23/05/2023,23:30,8240.26
23/05/2023,23:45,8121.16
23/05/2023,02:00*,
23/05/2023,02:15*,
23/05/2023,02:30*,
23/05/2023,02:45*,
24/05/2023,00:00,8132.44
24/05/2023,00:15,7961.31
24/05/2023,00:30,7891.61
24/05/2023,00:45,7801.85
24/05/2023,01:00,7662.95
24/05/2023,01:15,7578.80
24/05/2023,01:30,7494.59
24/05/2023,01:45,7428.83
24/05/2023,02:00,7345.27
24/05/2023,02:15,7292.29
24/05/2023,02:30,7247.38
24/05/2023,02:45,7250.59
24/05/2023,03:00,7339.73
24/05/2023,03:15,7328.18
24/05/2023,03:30,7277.14
24/05/2023,03:45,7290.73
24/05/2023,04:00,7427.94
24/05/2023,04:15,7455.33
24/05/2023,04:30,7505.52
24/05/2023,04:45,7549.21
24/05/2023,05:00,7596.11
24/05/2023,05:15,7694.93
24/05/2023,05:30,7775.45
24/05/2023,05:45,7891.95
24/05/2023,06:00,8126.80
24/05/2023,06:15,8306.39
24/05/2023,06:30,8510.73
24/05/2023,06:45,8651.01
24/05/2023,07:00,8949.63
24/05/2023,07:15,9124.00
24/05/2023,07:30,9272.84
24/05/2023,07:45,9353.22
24/05/2023,08:00,9440.63
24/05/2023,08:15,9503.74
24/05/2023,08:30,9620.14
24/05/2023,08:45,9726.31
24/05/2023,09:00,9651.41
24/05/2023,09:15,9638.76
24/05/2023,09:30,9702.02
24/05/2023,09:45,9707.44
24/05/2023,10:00,9494.21
24/05/2023,10:15,9443.58
24/05/2023,10:30,9488.22
24/05/2023,10:45,9526.63
24/05/2023,11:00,9340.19
24/05/2023,11:15,9373.90
24/05/2023,11:30,9451.83
24/05/2023,11:45,9442.85
24/05/2023,12:00,9620.83
24/05/2023,12:15,9523.25
24/05/2023,12:30,9469.18
24/05/2023,12:45,9437.89
24/05/2023,13:00,9486.68
24/05/2023,13:15,9428.17
24/05/2023,13:30,9387.64
24/05/2023,13:45,9330.34
24/05/2023,14:00,9385.40
24/05/2023,14:15,9320.56
24/05/2023,14:30,9258.69
24/05/2023,14:45,9205.33
24/05/2023,15:00,9166.97
24/05/2023,15:15,9103.58
24/05/2023,15:30,9083.43
24/05/2023,15:45,9032.79
24/05/2023,16:00,9135.51
24/05/2023,16:15,9099.94
24/05/2023,16:30,9116.06
24/05/2023,16:45,9123.89
24/05/2023,17:00,9414.69
24/05/2023,17:15,9433.17
24/05/2023,17:30,9428.83
24/05/2023,17:45,9451.28
24/05/2023,18:00,9547.96
24/05/2023,18:15,9525.00
24/05/2023,18:30,9545.36
24/05/2023,18:45,9497.08
24/05/2023,19:00,9510.18
24/05/2023,19:15,9420.07
24/05/2023,19:30,9372.90
24/05/2023,19:45,9336.21
24/05/2023,20:00,9374.12
24/05/2023,20:15,9241.25
24/05/2023,20:30,9161.72
24/05/2023,20:45,9130.82
24/05/2023,21:00,8787.32
24/05/2023,21:15,8793.64
24/05/2023,21:30,8817.16
24/05/2023,21:45,8782.34
24/05/2023,22:00,8841.91
24/05/2023,22:15,8820.21
24/05/2023,22:30,8778.40
24/05/2023,22:45,8723.46
24/05/2023,23:00,8420.49
24/05/2023,23:15,8314.34
24/05/2023,23:30,8213.30
24/05/2023,23:45,8080.55
24/05/2023,02:00*,
24/05/2023,02:15*,
24/05/2023,02:30*,
24/05/2023,02:45*,
25/05/2023,00:00,7773.22
25/05/2023,00:15,7626.06
25/05/2023,00:30,7557.32
25/05/2023,00:45,7481.93
25/05/2023,01:00,7555.01
25/05/2023,01:15,7464.63
25/05/2023,01:30,7384.92
25/05/2023,01:45,7318.02
25/05/2023,02:00,7320.15
25/05/2023,02:15,7289.50
25/05/2023,02:30,7242.03
25/05/2023,02:45,7245.26
25/05/2023,03:00,7185.58
25/05/2023,03:15,7150.87
25/05/2023,03:30,7120.84
25/05/2023,03:45,7133.77
25/05/2023,04:00,7220.22
25/05/2023,04:15,7241.79
25/05/2023,04:30,7277.65
25/05/2023,04:45,7319.15
25/05/2023,05:00,7464.43
25/05/2023,05:15,7548.18
25/05/2023,05:30,7628.22
25/05/2023,05:45,7749.77
25/05/2023,06:00,7937.11
25/05/2023,06:15,8106.51
25/05/2023,06:30,8312.91
25/05/2023,06:45,8450.35
25/05/2023,07:00,8931.90
25/05/2023,07:15,9099.09
25/05/2023,07:30,9254.77
25/05/2023,07:45,9326.04
25/05/2023,08:00,9306.40
25/05/2023,08:15,9385.79
25/05/2023,08:30,9504.85
25/05/2023,08:45,9592.50
25/05/2023,09:00,9648.49
25/05/2023,09:15,9662.35
25/05/2023,09:30,9730.91
25/05/2023,09:45,9721.19
25/05/2023,10:00,9606.25
25/05/2023,10:15,9571.57
25/05/2023,10:30,9620.87
25/05/2023,10:45,9655.67
25/05/2023,11:00,9762.17
25/05/2023,11:15,9801.54
25/05/2023,11:30,9883.69
25/05/2023,11:45,9871.14
25/05/2023,12:00,9682.30
25/05/2023,12:15,9570.33
25/05/2023,12:30,9511.09
25/05/2023,12:45,9481.00
25/05/2023,13:00,9406.47
25/05/2023,13:15,9356.40
25/05/2023,13:30,9313.85
25/05/2023,13:45,9256.74
25/05/2023,14:00,9418.90
25/05/2023,14:15,9344.68
25/05/2023,14:30,9290.72
25/05/2023,14:45,9248.25
25/05/2023,15:00,9148.75
25/05/2023,15:15,9101.85
25/05/2023,15:30,9073.51
25/05/2023,15:45,9023.98
25/05/2023,16:00,9103.42
25/05/2023,16:15,9080.01
25/05/2023,16:30,9093.90
25/05/2023,16:45,9102.44
25/05/2023,17:00,9252.41
25/05/2023,17:15,9285.22
25/05/2023,17:30,9287.05
25/05/2023,17:45,9312.47
25/05/2023,18:00,9491.18
25/05/2023,18:15,9450.41
25/05/2023,18:30,9460.91
25/05/2023,18:45,9425.27
25/05/2023,19:00,9359.88
25/05/2023,19:15,9263.70
25/05/2023,19:30,9215.31
25/05/2023,19:45,9173.80
25/05/2023,20:00,9079.77
25/05/2023,20:15,8998.24
25/05/2023,20:30,8922.52
25/05/2023,20:45,8881.46
25/05/2023,21:00,8761.38
25/05/2023,21:15,8759.10
25/05/2023,21:30,8763.85
25/05/2023,21:45,8736.03
25/05/2023,22:00,8889.81
25/05/2023,22:15,8872.77
25/05/2023,22:30,8820.63
25/05/2023,22:45,8749.33
25/05/2023,23:00,8595.69
25/05/2023,23:15,8486.67
25/05/2023,23:30,8388.27
25/05/2023,23:45,8251.05
25/05/2023,02:00*,
25/05/2023,02:15*,
25/05/2023,02:30*,
25/05/2023,02:45*,
26/05/2023,00:00,7913.90
26/05/2023,00:15,7759.62
26/05/2023,00:30,7669.90
26/05/2023,00:45,7604.31
26/05/2023,01:00,7738.18
26/05/2023,01:15,7654.90
26/05/2023,01:30,7577.51
26/05/2023,01:45,7505.42
26/05/2023,02:00,7548.60
26/05/2023,02:15,7493.52
26/05/2023,02:30,7452.60
26/05/2023,02:45,7454.40
26/05/2023,03:00,7373.86
26/05/2023,03:15,7347.39
26/05/2023,03:30,7316.24
26/05/2023,03:45,7318.02
26/05/2023,04:00,7363.34
26/05/2023,04:15,7378.24
26/05/2023,04:30,7426.54
26/05/2023,04:45,7478.77
26/05/2023,05:00,7696.00
26/05/2023,05:15,7768.72
26/05/2023,05:30,7837.62
26/05/2023,05:45,7958.47
26/05/2023,06:00,8026.21
26/05/2023,06:15,8146.72
26/05/2023,06:30,8358.57
26/05/2023,06:45,8501.68
26/05/2023,07:00,8732.42
26/05/2023,07:15,8880.88
26/05/2023,07:30,9033.72
26/05/2023,07:45,9167.12
26/05/2023,08:00,8993.46
26/05/2023,08:15,9066.44
26/05/2023,08:30,9172.99
26/05/2023,08:45,9268.54
26/05/2023,09:00,9312.24
26/05/2023,09:15,9311.11
26/05/2023,09:30,9374.47
26/05/2023,09:45,9366.37
26/05/2023,10:00,9267.24
26/05/2023,10:15,9254.49
26/05/2023,10:30,9295.99
26/05/2023,10:45,9326.52
26/05/2023,11:00,9456.61
26/05/2023,11:15,9503.48
26/05/2023,11:30,9557.79
26/05/2023,11:45,9530.81
26/05/2023,12:00,9560.25
26/05/2023,12:15,9466.13
26/05/2023,12:30,9409.55
26/05/2023,12:45,9374.16
26/05/2023,13:00,9400.47
26/05/2023,13:15,9351.37
26/05/2023,13:30,9326.59
26/05/2023,13:45,9264.21
26/05/2023,14:00,9350.37
26/05/2023,14:15,9270.91
26/05/2023,14:30,9215.00
26/05/2023,14:45,9181.39
26/05/2023,15:00,9702.32
26/05/2023,15:15,9609.71
26/05/2023,15:30,9603.91
26/05/2023,15:45,9552.28
26/05/2023,16:00,9223.99
26/05/2023,16:15,9191.68
26/05/2023,16:30,9191.88
26/05/2023,16:45,9210.86
26/05/2023,17:00,9034.52
26/05/2023,17:15,9076.46
26/05/2023,17:30,9081.28
26/05/2023,17:45,9122.13
26/05/2023,18:00,8994.82
26/05/2023,18:15,8954.06
26/05/2023,18:30,8954.77
26/05/2023,18:45,8912.79
26/05/2023,19:00,9001.52
26/05/2023,19:15,8927.70
26/05/2023,19:30,8862.75
26/05/2023,19:45,8815.59
26/05/2023,20:00,8899.15
26/05/2023,20:15,8833.58
26/05/2023,20:30,8784.99
26/05/2023,20:45,8746.91
26/05/2023,21:00,8744.71
26/05/2023,21:15,8716.37
26/05/2023,21:30,8715.73
26/05/2023,21:45,8687.81
26/05/2023,22:00,8870.88
26/05/2023,22:15,8843.13
26/05/2023,22:30,8792.79
26/05/2023,22:45,8718.26
26/05/2023,23:00,8440.01
26/05/2023,23:15,8312.69
26/05/2023,23:30,8210.93
26/05/2023,23:45,8093.18
26/05/2023,02:00*,
26/05/2023,02:15*,
26/05/2023,02:30*,
26/05/2023,02:45*,
27/05/2023,00:00,7769.02
27/05/2023,00:15,7629.11
27/05/2023,00:30,7534.71
27/05/2023,00:45,7481.21
27/05/2023,01:00,7247.40
27/05/2023,01:15,7165.65
27/05/2023,01:30,7099.00
27/05/2023,01:45,7021.06
27/05/2023,02:00,7018.98
27/05/2023,02:15,6957.19
27/05/2023,02:30,6901.79
27/05/2023,02:45,6857.36
27/05/2023,03:00,6848.70
27/05/2023,03:15,6845.93
27/05/2023,03:30,6829.82
27/05/2023,03:45,6750.94
27/05/2023,04:00,6873.03
27/05/2023,04:15,6874.33
27/05/2023,04:30,6875.37
27/05/2023,04:45,6907.57
27/05/2023,05:00,6901.73
27/05/2023,05:15,6946.17
27/05/2023,05:30,6922.92
27/05/2023,05:45,6843.64
27/05/2023,06:00,6953.66
27/05/2023,06:15,7019.87
27/05/2023,06:30,7155.23
27/05/2023,06:45,7214.48
27/05/2023,07:00,7312.72
27/05/2023,07:15,7390.50
27/05/2023,07:30,7534.54
27/05/2023,07:45,7642.51
27/05/2023,08:00,7782.28
27/05/2023,08:15,7854.94
27/05/2023,08:30,8011.62
27/05/2023,08:45,8048.33
27/05/2023,09:00,7976.49
27/05/2023,09:15,8040.90
27/05/2023,09:30,8210.36
27/05/2023,09:45,8278.15
27/05/2023,10:00,8190.32
27/05/2023,10:15,8226.08
27/05/2023,10:30,8299.69
27/05/2023,10:45,8352.57
27/05/2023,11:00,8383.87
27/05/2023,11:15,8435.97
27/05/2023,11:30,8509.07
27/05/2023,11:45,8593.43
27/05/2023,12:00,8524.03
27/05/2023,12:15,8535.18
27/05/2023,12:30,8539.47
27/05/2023,12:45,8449.18
27/05/2023,13:00,8313.16
27/05/2023,13:15,8292.08
27/05/2023,13:30,8312.29
27/05/2023,13:45,8206.63
27/05/2023,14:00,8546.33
27/05/2023,14:15,8336.40
27/05/2023,14:30,8213.22
27/05/2023,14:45,8199.42
27/05/2023,15:00,8320.37
27/05/2023,15:15,8170.35
27/05/2023,15:30,8095.18
27/05/2023,15:45,8112.84
27/05/2023,16:00,7914.58
27/05/2023,16:15,7923.77
27/05/2023,16:30,7877.91
27/05/2023,16:45,7976.89
27/05/2023,17:00,8096.07
27/05/2023,17:15,8145.10
27/05/2023,17:30,8143.80
27/05/2023,17:45,8210.45
27/05/2023,18:00,8244.94
27/05/2023,18:15,8212.94
27/05/2023,18:30,8274.75
27/05/2023,18:45,8324.99
27/05/2023,19:00,8313.46
27/05/2023,19:15,8250.46
27/05/2023,19:30,8083.73
27/05/2023,19:45,8138.70
27/05/2023,20:00,8276.65
27/05/2023,20:15,8181.59
27/05/2023,20:30,8150.13
27/05/2023,20:45,8150.20
27/05/2023,21:00,8068.66
27/05/2023,21:15,7995.93
27/05/2023,21:30,8045.44
27/05/2023,21:45,8027.69
27/05/2023,22:00,8085.73
27/05/2023,22:15,8122.42
27/05/2023,22:30,8077.61
27/05/2023,22:45,7983.82
27/05/2023,23:00,7958.42
27/05/2023,23:15,7787.58
27/05/2023,23:30,7719.97
27/05/2023,23:45,7643.35
27/05/2023,02:00*,
27/05/2023,02:15*,
27/05/2023,02:30*,
27/05/2023,02:45*,
28/05/2023,00:00,7419.14
28/05/2023,00:15,7271.57
28/05/2023,00:30,7172.81
28/05/2023,00:45,7131.74
28/05/2023,01:00,7112.58
28/05/2023,01:15,7109.64
28/05/2023,01:30,6968.24
28/05/2023,01:45,6881.65
28/05/2023,02:00,6628.84
28/05/2023,02:15,6618.97
28/05/2023,02:30,6592.58
28/05/2023,02:45,6552.22
28/05/2023,03:00,6580.96
28/05/2023,03:15,6565.68
28/05/2023,03:30,6543.95
28/05/2023,03:45,6554.19
28/05/2023,04:00,6602.01
28/05/2023,04:15,6612.02
28/05/2023,04:30,6603.37
28/05/2023,04:45,6547.73
28/05/2023,05:00,6609.08
28/05/2023,05:15,6669.76
28/05/2023,05:30,6709.05
28/05/2023,05:45,6660.31
28/05/2023,06:00,6706.08
28/05/2023,06:15,6673.16
28/05/2023,06:30,6774.71
28/05/2023,06:45,6856.66
28/05/2023,07:00,6808.52
28/05/2023,07:15,6888.62
28/05/2023,07:30,6997.37
28/05/2023,07:45,7065.54
28/05/2023,08:00,7285.43
28/05/2023,08:15,7363.04
28/05/2023,08:30,7445.68
28/05/2023,08:45,7489.70
28/05/2023,09:00,7843.74
28/05/2023,09:15,7951.60
28/05/2023,09:30,8013.23
28/05/2023,09:45,8061.02
28/05/2023,10:00,7953.77
28/05/2023,10:15,7957.65
28/05/2023,10:30,8050.98
28/05/2023,10:45,8106.56
28/05/2023,11:00,8025.82
28/05/2023,11:15,8113.85
28/05/2023,11:30,8206.67
28/05/2023,11:45,8240.26
28/05/2023,12:00,8252.68
28/05/2023,12:15,8236.69
28/05/2023,12:30,8211.15
28/05/2023,12:45,8184.10
28/05/2023,13:00,7912.45
28/05/2023,13:15,7840.92
28/05/2023,13:30,7799.86
28/05/2023,13:45,7737.80
28/05/2023,14:00,8124.46
28/05/2023,14:15,8021.39
28/05/2023,14:30,8034.65
28/05/2023,14:45,7984.50
28/05/2023,15:00,8293.49
28/05/2023,15:15,8182.05
28/05/2023,15:30,8163.96
28/05/2023,15:45,8021.52
28/05/2023,16:00,8098.82
28/05/2023,16:15,8140.34
28/05/2023,16:30,8134.18
28/05/2023,16:45,8151.74
28/05/2023,17:00,7801.71
28/05/2023,17:15,7833.86
28/05/2023,17:30,7831.50
28/05/2023,17:45,7942.11
28/05/2023,18:00,8084.02
